"KEGG_ko"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"Symbol"	"Name"	"DEO"
"ko:K14753"	8620.93449780492	4.7057390546609	1.34315230109837	2.20172031385805e-05	0.000199848459257885	"RACK1"	"guanine nucleotide-binding protein subunit beta-2-like 1 protein"	1
"ko:K12765"	458.181623958681	-8.16667198710923	2.23691343091513	2.25628628788151e-05	0.000204147053267746	"IME2"	"meiosis induction protein kinase IME2/SME1 [EC:2.7.11.1]"	1
"ko:K11324"	222.514346456535	-7.54964832690179	2.04820387876641	2.27276343730823e-05	0.00020498299536487	"DMAP1, SWC4, EAF2"	"DNA methyltransferase 1-associated protein 1"	1
"ko:K00033"	27933.8751946464	0.926160791662052	0.231926707445973	2.35575935773116e-05	0.000211793984161735	"PGD, gnd, gntZ"	"6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"	0
"ko:K01634"	1064.62085535075	-1.58641843433149	0.436043562882703	2.38388660030937e-05	0.000213644520635321	"SGPL1, DPL1"	"sphinganine-1-phosphate aldolase [EC:4.1.2.27]"	1
"ko:K14854"	114.167363750607	-5.80324393005309	1.59630900015057	2.43852058360785e-05	0.000217851428794241	"RSA3"	"ribosome assembly protein 3"	1
"ko:K00326"	8078.2969056223	-6.15519021169944	1.68476841214236	2.48901261924066e-05	0.000221663010619168	"CYB5R"	"cytochrome-b5 reductase [EC:1.6.2.2]"	1
"ko:K17424"	298.25945555826	-7.05667529477178	1.9374137602164	2.68523607213983e-05	0.000238388355996866	"MRPL43"	"large subunit ribosomal protein L43"	1
"ko:K08342"	693.507906931917	1.15706471707208	0.298970869666039	2.72451975016573e-05	0.000241119997889667	"ATG4"	"cysteine protease ATG4 [EC:3.4.22.-]"	1
"ko:K00817"	924.105841587725	-7.15758459931122	1.97704247992409	2.83927750098783e-05	0.00025049326737687	"hisC"	"histidinol-phosphate aminotransferase [EC:2.6.1.9]"	1
"ko:K01736"	1669.63730566796	-1.16651490928774	0.303118494895458	2.92545014793485e-05	0.000256794093662042	"aroC"	"chorismate synthase [EC:4.2.3.5]"	1
"ko:K19950"	1346.56504932072	-1.9178052508594	0.582707282523782	2.92883094113134e-05	0.000256794093662042	"SEC9"	"protein transport protein SEC9"	1
"ko:K00432"	2223.26644541975	9.27332213050519	2.69042375047763	2.97299486802435e-05	0.000259861773649536	"gpx, btuE, bsaA"	"glutathione peroxidase [EC:1.11.1.9]"	1
"ko:K00006"	11743.7253342529	1.57035715583975	0.438589151489447	3.09776255295519e-05	0.000269934263075973	"GPD1"	"glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]"	1
"ko:K20815"	240.02775816147	-6.06837040142081	1.70682673396398	3.22753930946751e-05	0.000280380101975828	"NAT2"	"N-terminal acetyltransferase 2"	1
"ko:K00235"	2292.90189871655	-5.19349050446797	1.50184231298264	3.26909397295596e-05	0.000283121533070682	"SDHB, SDH2"	"succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]"	1
"ko:K17417"	73.5782911894116	17.1297439638734	5.90360607178398	3.35002947822212e-05	0.000289246447631861	"YMR31"	"small subunit ribosomal protein YMR-31"	1
"ko:K09419"	456.395462637691	-1.0197174989397	0.263429098237698	3.39596010975427e-05	0.000292320943186143	"HSFF"	"heat shock transcription factor, other eukaryote"	1
"ko:K14557"	129.947169100132	-4.89661265546438	1.4519234030827	3.61538072692298e-05	0.000310265400565027	"UTP6"	"U3 small nucleolar RNA-associated protein 6"	1
"ko:K12763"	1242.2374367208	-2.21540989873675	0.729467977050039	3.68621826297408e-05	0.000315388825400078	"EFG1, SOK2"	"enhanced filamentous growth protein 1"	1
"ko:K12859"	58.9097470346463	-9.30237889516488	2.77413128796298	3.7770560074251e-05	0.00032218742810325	"TXNL4A, DIB1"	"U5 snRNP protein, DIM1 family"	1
"ko:K11874"	442.307083991821	1.60170852086686	0.458222262243704	3.82280897990658e-05	0.000325110961894758	"UBP16"	"ubiquitin carboxyl-terminal hydrolase 16 [EC:3.4.19.12]"	1
"ko:K02264"	1017.93334087895	-7.09261165627189	2.02110643320923	3.85215010817625e-05	0.000326625422345963	"COX5A"	"cytochrome c oxidase subunit 5a"	1
"ko:K17770"	872.629645609792	-1.76756439583146	0.529052064081299	3.88903877700464e-05	0.000328768890044093	"TOM20"	"mitochondrial import receptor subunit TOM20"	1
"ko:K11774"	100.54629064335	-9.00740899933921	2.68216146870362	4.04761001405569e-05	0.000341155701184694	"SNF11"	"SWI/SNF complex component SNF11"	1
"ko:K01870"	3120.12379530508	-0.835165251447819	0.214802848432862	4.1785270346521e-05	0.000351145061190942	"IARS, ileS"	"isoleucyl-tRNA synthetase [EC:6.1.1.5]"	0
"ko:K04728"	531.15543905197	1.63104091211804	0.475987572351539	4.45015868108159e-05	0.00037219203207316	"ATM, TEL1"	"serine-protein kinase ATM [EC:2.7.11.1]"	1
"ko:K19525"	1692.5896440168	1.37373812641432	0.378555263866977	4.45526479070625e-05	0.00037219203207316	"VPS13A_C"	"vacuolar protein sorting-associated protein 13A/C"	1
"ko:K04482"	394.995070990022	-5.9712705104678	1.7422060670759	4.483773327391e-05	0.000373471943034451	"RAD51"	"DNA repair protein RAD51"	1
"ko:K02304"	162.890899024133	9.07931294936916	2.75321160269808	4.6309926402338e-05	0.000384603259740238	"MET8"	"precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]"	1
"ko:K03011"	780.951417888594	0.798150904806986	0.206767472107234	4.9531379074922e-05	0.000410154577602863	"RPB3, POLR2C"	"DNA-directed RNA polymerase II subunit RPB3"	0
"ko:K01873"	4587.83884783314	-0.767522155039033	0.198470450246799	5.04019244625201e-05	0.000416146501684714	"VARS, valS"	"valyl-tRNA synthetase [EC:6.1.1.9]"	0
"ko:K00606"	18.1590144355111	21.9165520486291	8.57804377671205	5.17907614757407e-05	0.000426370454939819	"panB"	"3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]"	1
"ko:K11561"	7.78580971767023	21.8987395008596	8.58951490170666	5.23792142075805e-05	0.000428895756503082	"mis14, NSL1"	"kinetochor protein Mis14/NSL1"	1
"ko:K14969"	7.87561868476885	21.8981004811563	8.58992597157877	5.24003996292607e-05	0.000428895756503082	"SHG1, CPS15"	"COMPASS component SHG1"	1
"ko:K13682"	94.0000625853439	21.8897035076804	8.59120270137427	5.25696436911027e-05	0.000429041011334879	"BMT, WRY"	"beta-1,2-mannosyltransferase [EC:2.4.1.-]"	1
"ko:K17430"	22.0283848597624	21.8692796542442	8.60843320236471	5.3361298231701e-05	0.00043425056492005	"MRPL49, NOF1"	"large subunit ribosomal protein L49"	1
"ko:K11870"	1659.69818259597	-2.44925859095797	0.858801507991786	5.50179321944075e-05	0.000446449237749462	"UBP1"	"ubiquitin carboxyl-terminal hydrolase 1 [EC:3.4.19.12]"	1
"ko:K00031"	1104.21595271072	-1.32178508346741	0.367127572749244	5.59758022260344e-05	0.00045292420544037	"IDH1, IDH2, icd"	"isocitrate dehydrogenase [EC:1.1.1.42]"	1
"ko:K12775"	14.6493038003351	21.7856604656879	8.66176579355229	5.62093071480279e-05	0.000453517828613148	"LRS4"	"monopolin complex subunit LRS4"	1
"ko:K05955"	403.7464351975	-6.91855461613939	2.06362725354978	5.81269316033649e-05	0.000466332777055891	"FNTA"	"protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.58 2.5.1.59]"	1
"ko:K20181"	446.804986639417	1.29019512149216	0.357488706677202	5.8114476230929e-05	0.000466332777055891	"VPS18, PEP3"	"vacuolar protein sorting-associated protein 18"	1
"ko:K12772"	2900.2282763177	-5.97888116790132	1.79891782679417	5.89100503282987e-05	0.00047128040262639	"SPS4"	"sporulation-specific protein 4"	1
"ko:K14814"	49.4602281170381	17.0894689752472	6.42416581167467	5.95400634461428e-05	0.000474978759660497	"ALB1"	"ribosome biogenesis protein ALB1"	1
"ko:K03097"	1502.52246668711	0.672597567007065	0.174284290673309	6.01970372060969e-05	0.000478870812830523	"CSNK2A"	"casein kinase II subunit alpha [EC:2.7.11.1]"	0
"ko:K04627"	202.53110737568	7.65768452252167	2.3153759546461	6.11088814430608e-05	0.000484762891447474	"STE3"	"pheromone a factor receptor"	1
"ko:K03456"	2007.25380408092	0.650688278330487	0.169364019848406	6.67972198745463e-05	0.000528407057778534	"PPP2R1"	"serine/threonine-protein phosphatase 2A regulatory subunit A"	0
"ko:K01655"	3612.84922921812	-1.4802455785291	0.431146213018848	6.83412308508851e-05	0.000539115224985255	"LYS21, LYS20"	"homocitrate synthase [EC:2.3.3.14]"	1
"ko:K20409"	662.866392412576	0.722185533878203	0.189798560799629	6.95451813748199e-05	0.000547088760148583	"WDR59, SEA3"	"SEA/GATOR complex protein SEA3/WDR59"	0
"ko:K12608"	418.791279301767	-5.31594679421087	1.66484589672808	7.03719561721177e-05	0.000552059224042762	"CAF16"	"CCR4-NOT complex subunit CAF16"	1
"ko:K09500"	1465.66730684091	0.448318363597791	0.115163763246782	7.30104101782279e-05	0.000571175363604258	"CCT8"	"T-complex protein 1 subunit theta"	0
"ko:K11676"	425.128636004729	-3.70340537901144	1.29743875820942	7.90342482191586e-05	0.000616597771230461	"IES2"	"Ino eighty subunit 2"	1
"ko:K10597"	1065.72384181732	0.876180584148693	0.236042217694247	7.98460588905323e-05	0.000621219886752713	"UBE4B, UFD2"	"ubiquitin conjugation factor E4 B [EC:2.3.2.27]"	0
"ko:K15371"	2135.63959437784	1.25115982617961	0.353528871183111	8.1828977811408e-05	0.000634903192224404	"GDH2"	"glutamate dehydrogenase [EC:1.4.1.2]"	1
"ko:K07374"	1896.33508123869	-3.45644674139095	1.23813670096293	8.25280248836153e-05	0.000638577504017483	"TUBA"	"tubulin alpha"	1
"ko:K07297"	8400.9825833562	-1.72718122093524	0.548192430402895	8.42465355992451e-05	0.000650098607130959	"ADIPOR"	"adiponectin receptor"	1
"ko:K00793"	345.109673395751	-8.18836276916394	2.61941200860284	8.60905725488167e-05	0.00066252310178872	"ribE, RIB5"	"riboflavin synthase [EC:2.5.1.9]"	1
"ko:K19565"	165.453606577096	-2.7254323673951	1.0102298398126	8.69077906695217e-05	0.000666999629203484	"BIO5"	"8-amino-7-oxononanoate transporter"	1
"ko:K15908"	674.799514159642	1.35066032867287	0.390379241393827	8.72794763323108e-05	0.000668041829657038	"EAP1"	"protein EAP1"	1
"ko:K09493"	1796.84266106903	0.68539136702718	0.182197812330741	8.75319807340635e-05	0.000668168650778619	"CCT1, TCP1"	"T-complex protein 1 subunit alpha"	0
"ko:K03003"	116.049129025565	-7.20839499134389	2.28402164276212	9.22657103383329e-05	0.000702409923866018	"RPA34"	"DNA-directed RNA polymerase I subunit RPA34"	1
"ko:K12617"	1285.92620690296	0.6723547633644	0.179277696222577	9.34763803796763e-05	0.000709718791515398	"PATL1, PAT1"	"DNA topoisomerase 2-associated protein PAT1"	0
"ko:K12818"	491.196125553026	1.39295373360085	0.408981912336981	9.5092859187259e-05	0.000720061436412613	"DHX8, PRP22"	"ATP-dependent RNA helicase DHX8/PRP22 [EC:3.6.4.13]"	1
"ko:K04082"	12.3315637187391	20.3103002117812	8.95127916945619	9.95559351193058e-05	0.000751846422020998	"hscB, HSCB, HSC20"	"molecular chaperone HscB"	1
"ko:K00420"	1123.49935473631	-6.16923097457429	1.98244488372889	0.000102312341286511	0.000770607847136698	"QCR10, UQCR"	"ubiquinol-cytochrome c reductase subunit 10"	1
"ko:K14319"	534.673693410198	-5.51376331718281	1.80445901238753	0.000105664904451016	0.000793748035557761	"RANGAP1"	"Ran GTPase-activating protein 1"	1
"ko:K17984"	1019.30530559475	2.16782591713927	0.785472717354102	0.000106498865029201	0.000797896258631478	"ATG32"	"autophagy-related protein 32"	1
"ko:K16196"	673.945174211718	1.1323448349356	0.32235789021498	0.00011334855747285	0.000846973917580767	"EIF2AK4"	"eukaryotic translation initiation factor 2-alpha kinase 4 [EC:2.7.11.1]"	1
"ko:K15040"	5297.66381097143	-1.35800805502443	0.402315259943347	0.000115410364617602	0.000860110927886974	"VDAC2"	"voltage-dependent anion channel protein 2"	1
"ko:K06013"	1057.15288910683	-2.18127515560041	0.815678405600953	0.000139630195552502	0.00103788113859497	"STE24"	"STE24 endopeptidase [EC:3.4.24.84]"	1
"ko:K00809"	1825.59397018909	-1.22095691191436	0.359496976351161	0.000145861518051511	0.0010785373867412	"DHPS, dys"	"deoxyhypusine synthase [EC:2.5.1.46]"	1
"ko:K07513"	661.141063654682	4.23474405474106	1.53769647068419	0.000145716512981388	0.0010785373867412	"ACAA1"	"acetyl-CoA acyltransferase 1 [EC:2.3.1.16]"	1
"ko:K14963"	216.291342089554	-4.69608024932519	1.66262672591857	0.000147552098460973	0.00108819672614968	"WDR5, SWD3, CPS30"	"COMPASS component SWD3"	1
"ko:K00218"	497.907777754962	6.16510411608274	2.08850577953972	0.000149339370791452	0.00109851713787375	"por"	"protochlorophyllide reductase [EC:1.3.1.33]"	1
"ko:K08490"	630.866837993542	-2.94458098176666	1.15934853285983	0.000154411731473487	0.0011328860713288	"STX5"	"syntaxin 5"	1
"ko:K11237"	517.745286597292	-2.8749424380831	1.13639509140804	0.000158025563668988	0.00115640412483352	"BEM1"	"bud emergence protein 1"	1
"ko:K18798"	499.297922273161	-1.17405055973752	0.345598374892992	0.000159568692309311	0.00116386691257326	"AFG1, LACE1"	"peroxisome-assembly ATPase [EC:3.6.4.7]"	1
"ko:K19984"	479.193090868335	1.36351861228759	0.416161216458422	0.000159867312496821	0.00116386691257326	"EXOC5, SEC10"	"exocyst complex component 5"	1
"ko:K00559"	2879.31258006262	-6.31548589497057	2.16203344274027	0.000161650238509885	0.00117382942425639	"SMT1, ERG6"	"sterol 24-C-methyltransferase [EC:2.1.1.41]"	1
"ko:K22211"	1721.43310916202	-7.8546941647231	2.74229965813324	0.000163073097049752	0.00118113302006367	"GLX3, HSP31"	"D-lactate dehydratase [EC:4.2.1.130]"	1
"ko:K17667"	228.971538405408	1.36753416402873	0.418995072721355	0.000165114197702938	0.00119286583646612	"PET111"	"protein PET111, mitochondrial"	1
"ko:K02210"	900.585458151141	-1.311668645737	0.398123904733855	0.000170382555587309	0.00122779490438488	"MCM7, CDC47"	"DNA replication licensing factor MCM7 [EC:5.6.2.3]"	1
"ko:K17665"	101.54165883352	9.69995565735648	3.66539653000435	0.000171525023046157	0.00123289052098151	"CBS2"	"cytochrome b translational activator protein CBS2, mitochondrial"	1
"ko:K03252"	2399.74787873624	1.08910420750691	0.319751784553614	0.000180520692920981	0.00129426481608157	"EIF3C"	"translation initiation factor 3 subunit C"	1
"ko:K09272"	1167.60846881552	-2.40213652479177	0.951909125888547	0.000182986135548835	0.0013086281208947	"SSRP1, POB3"	"FACT complex subunit SSRP1/POB3"	1
"ko:K02948"	617.983132300214	1.08068737499372	0.317455978197821	0.000184428664697671	0.00131562211189875	"RP-S11, MRPS11, rpsK"	"small subunit ribosomal protein S11"	1
"ko:K12836"	23.930815538567	15.2732833524163	7.07657023207028	0.000196651882124263	0.00139929178436159	"U2AF1"	"splicing factor U2AF 35 kDa subunit"	1
"ko:K15100"	120.831269700562	2.30598661639557	0.919735385289832	0.000210302317933777	0.00149267209119914	"SLC25A1, CTP"	"solute carrier family 25 (mitochondrial citrate transporter), member 1"	1
"ko:K06691"	85.82951194593	12.4492573364056	5.50733252240466	0.000220165763410793	0.00155488638897597	"RPN13"	"26S proteasome regulatory subunit N13"	1
"ko:K13179"	549.738858769945	-5.64496857706545	2.04396790314947	0.000220027855844633	0.00155488638897597	"DDX18, HAS1"	"ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]"	1
"ko:K07088"	4009.89014104639	1.10046705225872	0.329113339025949	0.000221056656934996	0.00155729465781072	""	""	1
"ko:K12882"	936.590972357165	0.721262197851125	0.205769882226546	0.000224055448080756	0.00157450379395707	"NCBP1, CBP80"	"nuclear cap-binding protein subunit 1"	0
"ko:K02923"	1941.94014339257	7.02797934447727	2.5514575520475	0.000228678023842059	0.00160301030574433	"RP-L38e, RPL38"	"large subunit ribosomal protein L38e"	1
"ko:K00288"	7512.62649521391	-1.07426853255599	0.321208058470641	0.000230906417222749	0.00161419082880451	"MTHFD"	"methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]"	1
"ko:K04564"	4565.3630956339	-2.90128514180007	1.19933821451923	0.00023141295073963	0.00161419082880451	"SOD2"	"superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"	1
"ko:K02912"	3301.67386728864	7.77388746389125	2.88233408110852	0.000234096857150796	0.00162889999865124	"RP-L32e, RPL32"	"large subunit ribosomal protein L32e"	1
"ko:K08832"	1364.62934897497	0.761113121626114	0.219362900521654	0.000240705212156171	0.00167077735496637	"SRPK3, STK23"	"serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]"	0
"ko:K03648"	138.771467118306	-6.25841297319135	2.28689972469981	0.000244184934031688	0.00169078663368641	"UNG, UDG"	"uracil-DNA glycosylase [EC:3.2.2.27]"	1
"ko:K03001"	196.143283060633	-4.93651882659237	1.86349216824312	0.000250373102158673	0.00172940640320332	"RPA14"	"DNA-directed RNA polymerase I subunit RPA14"	1
"ko:K13289"	25218.5326833386	-1.63898105316665	0.56827703349049	0.000254808136463711	0.00175575825417331	"CTSA, CPY"	"cathepsin A (carboxypeptidase C) [EC:3.4.16.5]"	1
"ko:K12770"	51.6599336483808	4.55746466557903	1.76501161492865	0.000265189781882982	0.00182285791818593	"GIP1"	"GLC7-interacting protein 1"	1
"ko:K00866"	10.1167320429953	17.4422546760998	9.43741674792695	0.000271473132676618	0.00185703360323716	"CKI1"	"choline kinase [EC:2.7.1.32]"	1
"ko:K17268"	506.957134161189	6.53440099114003	2.43051318254888	0.000270862040491574	0.00185703360323716	"COPE"	"coatomer subunit epsilon"	1
"ko:K20279"	1865.66166652625	0.593235706906409	0.169305651095891	0.000273841301726633	0.00186871943732488	"SYNJ"	"synaptojanin [EC:3.1.3.36]"	0
"ko:K20472"	41.5143769378047	11.5380102090725	5.20805775887143	0.000277678246915701	0.0018903480655415	"COPZ, RET3"	"coatomer subunit zeta"	1
"ko:K01191"	4192.17009481456	1.40549860772338	0.457702755776536	0.00028069377412021	0.00190629440841352	"MAN2C1"	"alpha-mannosidase [EC:3.2.1.24]"	1
"ko:K03235"	43838.2073791722	-1.12880639123736	0.347189941826974	0.000289766625240468	0.0019585180970907	"EF3, TEF3"	"elongation factor 3"	1
"ko:K04565"	1917.76242217797	6.33699574618309	2.38329291336747	0.000289626642934072	0.0019585180970907	"SOD1"	"superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"	1
"ko:K10742"	428.477827723504	2.16720091803322	0.885250342200714	0.000300281196323568	0.00202475320949606	"DNA2"	"DNA replication ATP-dependent helicase/nuclease Dna2 [EC:5.6.2.3 3.1.-.-]"	1
"ko:K00101"	2988.74471450461	-1.8507233056431	0.703245568481783	0.000306090255793218	0.00205902043801994	"lldD"	"L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]"	1
"ko:K11270"	10.9801757874306	11.3880991516257	5.24756875174117	0.000311050019671799	0.00208742572443255	"CTF8"	"chromosome transmission fidelity protein 8"	1
"ko:K11254"	8108.02978885088	1.41128273753831	0.465516062660506	0.000312448316508944	0.00209185255875492	"H4"	"histone H4"	1
"ko:K14863"	486.446199788648	4.66297316613479	1.84457436817807	0.000315114169420956	0.00210472482971733	"WDR12, YTM1"	"ribosome biogenesis protein"	1
"ko:K17583"	540.008279874198	1.43511402436034	0.477991957022281	0.000320628167117715	0.0021365152218291	"NOM1"	"nucleolar MIF4G domain-containing protein 1"	1
"ko:K13095"	1923.09080533403	1.11819192457269	0.346884917815492	0.000325028696938358	0.00216075415429444	"SF1"	"splicing factor 1"	1
"ko:K17794"	686.644901459761	-5.06685493533887	1.98451964923735	0.000326683562903074	0.00216666943827051	"TIM23"	"mitochondrial import inner membrane translocase subunit TIM23"	1
"ko:K06133"	47.6518035361527	8.80078643621137	3.65217821082797	0.000334944694189939	0.00221110343577134	"LYS5, acpT"	"4'-phosphopantetheinyl transferase [EC:2.7.8.-]"	1
"ko:K14541"	5150.44442272122	-2.41451711080829	1.03114009585571	0.000334920330196875	0.00221110343577134	"DUR1"	"urea carboxylase / allophanate hydrolase [EC:6.3.4.6 3.5.1.54]"	1
"ko:K21156"	249.699164519498	1.63053565293787	0.583054372448005	0.000338997892345119	0.00223265588632879	"CCZ1"	"vacuolar fusion protein CCZ1"	1
"ko:K14533"	836.671571203846	1.02419319743486	0.314416119592377	0.000341547676215226	0.00224422974255573	"RPM2"	"ribonuclease P protein component, mitochondrial [EC:3.1.26.5]"	1
"ko:K20407"	667.188476919247	0.810757508682745	0.241992762010356	0.000345248651882276	0.00226329671789492	"MIOS, MIO, SEA4"	"SEA/GATOR complex protein SEA4/MIOS"	0
"ko:K20353"	872.830977316431	0.922590192860171	0.279984179209516	0.000353214689651022	0.00231017090321408	"SEC16"	"COPII coat assembly protein SEC16"	0
"ko:K00615"	15360.1453652981	-1.18943372292139	0.377944078132625	0.000365593705876396	0.00238014109205047	"E2.2.1.1, tktA, tktB"	"transketolase [EC:2.2.1.1]"	1
"ko:K14684"	507.167243648876	1.34643328725063	0.443452690440321	0.00036482540603106	0.00238014109205047	"SLC25A23S"	"solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41"	1
"ko:K14551"	522.662887162001	2.17423818065765	0.916017322704314	0.000377821081985273	0.00245410390867499	"UTP9"	"U3 small nucleolar RNA-associated protein 9"	1
"ko:K14967"	262.208178027771	-3.18002774437477	1.39115224907974	0.000379137185323388	0.0024570171826907	"BRE2, CPS60"	"COMPASS component BRE2"	1
"ko:K02873"	9825.23486358718	-2.76870689929474	1.22077714029351	0.000382261003184493	0.00246597530983709	"RP-L13e, RPL13"	"large subunit ribosomal protein L13e"	1
"ko:K12864"	515.6612327567	1.68891311512526	0.625751348831825	0.000382066578509556	0.00246597530983709	"CTNNBL1"	"beta-catenin-like protein 1"	1
"ko:K11341"	49.019259926305	11.569225415738	5.685462173667	0.000391447105411318	0.00251820607412316	"YEATS4, GAS41, YAF9"	"YEATS domain-containing protein 4"	1
"ko:K12232"	259.334745041488	1.99290829178969	0.81320550742456	0.000392135903491635	0.00251820607412316	"HECTD2"	"E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]"	1
"ko:K05765"	1665.78298556754	-4.38918953784208	1.82195757549745	0.000395973796729809	0.00253709907768964	"CFL"	"cofilin"	1
"ko:K09584"	405.513933443368	0.899509211857586	0.275345271744417	0.000404795290748659	0.00258776583160317	"PDIA6, TXNDC7"	"protein disulfide-isomerase A6 [EC:5.3.4.1]"	0
"ko:K00058"	3914.66201190754	-3.27347464651397	1.44098900115151	0.00040664240903877	0.00259371914954459	"serA, PHGDH"	"D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"	1
"ko:K14851"	124.724695066886	7.77621542580421	3.23402261420559	0.000417017685716064	0.00265391929426493	"RRP17, NOL12"	"ribosomal RNA-processing protein 17"	1
"ko:K07232"	239.166396259211	-9.58175682369337	4.3782585520294	0.000426250392213098	0.00270659441871635	"CHAC, chaC"	"glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7]"	1
"ko:K12858"	343.018046691824	2.30739170621393	1.01006388869755	0.000437667222408391	0.0027728715298894	"DDX23, PRP28"	"ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13]"	1
"ko:K00601"	227.737547767482	-6.25189429024337	2.54882414332816	0.000450466177300362	0.00284758976364872	"E2.1.2.2"	"phosphoribosylglycinamide formyltransferase [EC:2.1.2.2]"	1
"ko:K02893"	4275.37079839898	-4.80336331159478	2.00975563446665	0.000460959555244022	0.00290743309677299	"RP-L23Ae, RPL23A"	"large subunit ribosomal protein L23Ae"	1
"ko:K21768"	224.466648841806	2.35031814885813	1.0438351647782	0.000470230350818997	0.00295931634115422	"TBCE"	"tubulin-specific chaperone E"	1
"ko:K01768"	1657.71705586846	1.09747969323116	0.351510123106887	0.000475146678900347	0.00297734864560046	"E4.6.1.1"	"adenylate cyclase [EC:4.6.1.1]"	1
"ko:K17784"	297.713951085452	-6.86601937707355	2.85325417173071	0.000475198300780864	0.00297734864560046	"MICOS10, MINOS1, MIC10"	"MICOS complex subunit MIC10"	1
"ko:K20521"	1163.75237295178	1.21214301354971	0.397515301040547	0.000479249573121568	0.00299610329156795	"BBC1, MTI1"	"myosin tail region-interacting protein MTI1"	1
"ko:K05994"	129.547150461428	-4.73669102678329	2.0100305256525	0.000493985280545788	0.00308142360023276	"E3.4.11.10"	"bacterial leucyl aminopeptidase [EC:3.4.11.10]"	1
"ko:K00413"	4372.65200800471	-1.45603856688193	0.513104499450254	0.000495972016852688	0.00308701703676222	"CYC1, CYT1, petC"	"ubiquinol-cytochrome c reductase cytochrome c1 subunit"	1
"ko:K08333"	328.120853395989	1.92037472140508	0.79524123185967	0.000501330247793106	0.00311352469682034	"PIK3R4, VPS15"	"phosphoinositide-3-kinase, regulatory subunit 4 [EC:2.7.11.1]"	1
"ko:K00605"	769.362116306453	-5.2279425479961	2.19956572450707	0.000509525594982517	0.00315749777897262	"gcvT, AMT"	"aminomethyltransferase [EC:2.1.2.10]"	1
"ko:K12351"	265.425655314342	3.52308317372884	1.59015614265575	0.000519505045112055	0.0032108621296259	"SMPD2"	"sphingomyelin phosphodiesterase 2 [EC:3.1.4.12]"	1
"ko:K12666"	457.37605624516	-6.07379419991759	2.54627139062018	0.000521538340264093	0.0032108621296259	"OST1, RPN1"	"oligosaccharyltransferase complex subunit alpha (ribophorin I)"	1
"ko:K20456"	4518.34067230256	0.94768555814817	0.298794342950365	0.000521024896150037	0.0032108621296259	"OSBP"	"oxysterol-binding protein 1"	0
"ko:K14018"	1495.25556159336	1.08764574322694	0.352420921442194	0.000544971545970485	0.00334060480127362	"PLAA, DOA1, UFD3"	"phospholipase A-2-activating protein"	1
"ko:K15116"	702.830891906945	0.626020200576754	0.189567822657789	0.000544818974330627	0.00334060480127362	"SLC25A33_36, RIM2"	"solute carrier family 25, member 33/36"	0
"ko:K02987"	6037.57618777499	-4.8680333887875	2.09342869316125	0.000546531676143114	0.00334293241217559	"RP-S4e, RPS4"	"small subunit ribosomal protein S4e"	1
"ko:K15306"	1402.50269943985	-5.83533276873148	2.47261043988227	0.000550682421403629	0.00336106167546353	"RANBP1"	"Ran-binding protein 1"	1
"ko:K08165"	519.200545018497	-3.19148335450002	1.4724204427011	0.000552744263682705	0.00336639087042886	"ATR1"	"MFS transporter, DHA2 family, multidrug resistance protein"	1
"ko:K07748"	2016.62141606725	-6.02697067199157	2.56057207105294	0.000558156202607434	0.00339205657893617	"NSDHL, ERG26"	"sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.170]"	1
"ko:K07555"	555.861052492601	-3.31076426483097	1.52408063488574	0.000559410786613221	0.00339240117278082	"ATPeAF1, ATPAF1, ATP11"	"ATP synthase mitochondrial F1 complex assembly factor 1"	1
"ko:K01301"	7631.94091189217	0.944954117500541	0.300221195604011	0.000568212335885165	0.00343609261913605	"NAALAD"	"N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]"	0
"ko:K14805"	639.803027859523	1.3514046150836	0.468239827947549	0.000570255484108031	0.00343609261913605	"DDX24, MAK5"	"ATP-dependent RNA helicase DDX24/MAK5 [EC:3.6.4.13]"	1
